title,species,habitat,taxa_group
393 2,Woodpigeon,Arable,bird
393 2,Woodpigeon,Shrub,bird
393 2,Ash,Woodland,plant
393 2,Daisy,Grassland,plant
393 2,Daisy,Grassland,plant
393 1,Blackbird,Woodland,bird
393 1,Blackbird,Built-Up,bird
393 1,Blackbird,Arable,bird
393 1,Blackbird,Grassland,bird
393 1,Blackbird,Shrub,bird
393 1,Chaffinch,Woodland,bird
393 1,Chaffinch,Built-Up,bird
393 1,Chaffinch,Arable,bird
393 1,Chaffinch,Shrub,bird
393 1,Woodpigeon,Woodland,bird
393 1,Woodpigeon,Arable,bird
393 1,Woodpigeon,Shrub,bird
393 1,Sand_martin,Wetlands,bird
393 1,Sand_martin,Arable,bird
393 1,Sand_martin,Grassland,bird
393 1,Lime,Woodland,plant
393 1,Ivy,Woodland,plant
393 1,Horsetail,Arable,plant
393 1,Yorkshire_fog,Grassland,plant
393 1,Yorkshire_fog,Grassland,plant
393 7,Blackbird,Woodland,bird
393 7,Blackbird,Built-Up,bird
393 7,Blackbird,Arable,bird
393 7,Blackbird,Grassland,bird
393 7,Blackbird,Shrub,bird
393 7,Chaffinch,Woodland,bird
393 7,Chaffinch,Built-Up,bird
393 7,Chaffinch,Arable,bird
393 7,Chaffinch,Shrub,bird
393 7,Woodpigeon,Woodland,bird
393 7,Woodpigeon,Arable,bird
393 7,Woodpigeon,Shrub,bird
393 7,Swift,Built-Up,bird
393 7,Swift,Arable,bird
393 7,Swift,Grassland,bird
393 7,Swift,Rock,bird
393 7,Swift,Shrub,bird
393 7,Swift,Wetlands,bird
393 7,Swift,Woodland,bird
393 7,Sycamore,Woodland,plant
393 7,Sycamore,Built-Up,plant
393 3,Blackbird,Woodland,bird
393 3,Blackbird,Built-Up,bird
393 3,Blackbird,Arable,bird
393 3,Blackbird,Grassland,bird
393 3,Blackbird,Shrub,bird
393 3,Goldfinch,Woodland,bird
393 3,Goldfinch,Built-Up,bird
393 3,Goldfinch,Arable,bird
393 3,Goldfinch,Grassland,bird
393 3,Goldfinch,Shrub,bird
393 3,Goldfinch,Wetlands,bird
393 3,Blue_tit,Woodland,bird
393 3,Blue_tit,Arable,bird
393 3,Blue_tit,Built-Up,bird
393 3,Blue_tit,Shrub,bird
393 3,Woodpigeon,Woodland,bird
393 3,Woodpigeon,Arable,bird
393 3,Woodpigeon,Shrub,bird
393 3,Marmalade,Grassland,insect
393 3,Marmalade,Wetlands,insect
393 3,Marmalade,Arable,insect
393 3,Marmalade,Woodland,insect
393 3,Marmalade,Built-Up,insect
393 3,Crane_fly,Grassland,insect
393 3,Crane_fly,Arable,insect
393 3,Crane_fly,Woodland,insect
393 3,Crane_fly,Built-Up,insect
393 3,Alder,Woodland,plant
393 3,Alder,Wetlands,plant
393 3,Brambles,Woodland,plant
393 3,Buttercup_creeping,Grassland,plant
393 3,Buttercup_creeping,Grassland,plant
680 7,Blackbird,Woodland,bird
680 7,Blackbird,Built-Up,bird
680 7,Blackbird,Arable,bird
680 7,Blackbird,Grassland,bird
680 7,Blackbird,Shrub,bird
680 7,Goldfinch,Woodland,bird
680 7,Goldfinch,Built-Up,bird
680 7,Goldfinch,Arable,bird
680 7,Goldfinch,Grassland,bird
680 7,Goldfinch,Shrub,bird
680 7,Goldfinch,Wetlands,bird
680 7,Blue_tit,Woodland,bird
680 7,Blue_tit,Arable,bird
680 7,Blue_tit,Built-Up,bird
680 7,Blue_tit,Shrub,bird
680 7,Magpie,Built-Up,bird
680 7,Magpie,Arable,bird
680 7,Magpie,Woodland,bird
680 7,Magpie,Grassland,bird
680 7,Magpie,Rock,bird
680 7,Magpie,Shrub,bird
680 7,Swift,Built-Up,bird
680 7,Swift,Arable,bird
680 7,Swift,Grassland,bird
680 7,Swift,Rock,bird
680 7,Swift,Shrub,bird
680 7,Swift,Wetlands,bird
680 7,Swift,Woodland,bird
680 7,Uknown_White_tailed,Grassland,insect
680 7,Uknown_White_tailed,Wetlands,insect
680 7,Uknown_White_tailed,Arable,insect
680 7,Uknown_White_tailed,Woodland,insect
680 7,Uknown_White_tailed,Built-Up,insect
680 7,Western_honeybee,Grassland,insect
680 7,Western_honeybee,Wetlands,insect
680 7,Western_honeybee,Arable,insect
680 7,Western_honeybee,Woodland,insect
680 7,Western_honeybee,Built-Up,insect
680 7,Hornbeam,Woodland,plant
680 7,Knotweed,Wetlands,plant
680 7,Knotweed,Built-Up,plant
680 7,Horsetail,Arable,plant
680 7,Cocks_foot,Grassland,plant
680 7,Cocks_foot,Grassland,plant
680 7,Balsam,Wetlands,plant
680 5,Wren,Woodland,bird
680 5,Wren,Built-Up,bird
680 5,Wren,Shrub,bird
680 5,Chiffchaff,Woodland,bird
680 5,Chiffchaff,Shrub,bird
680 5,Chiffchaff,Wetlands,bird
680 5,Blue_tit,Woodland,bird
680 5,Blue_tit,Arable,bird
680 5,Blue_tit,Built-Up,bird
680 5,Blue_tit,Shrub,bird
680 5,Crow,Built-Up,bird
680 5,Crow,Arable,bird
680 5,Crow,Woodland,bird
680 5,Crow,Grassland,bird
680 5,Crow,Rock,bird
680 5,Crow,Shrub,bird
680 5,Crow,Wetlands,bird
680 5,Woodpigeon,Woodland,bird
680 5,Woodpigeon,Arable,bird
680 5,Woodpigeon,Shrub,bird
680 5,Ash,Woodland,plant
680 5,Brambles,Woodland,plant
680 5,Horsetail,Arable,plant
680 5,Broad-leaved_Dock,Grassland,plant
680 5,Broad-leaved_Dock,Built-Up,plant
680 3,Blackbird,Woodland,bird
680 3,Blackbird,Built-Up,bird
680 3,Blackbird,Arable,bird
680 3,Blackbird,Grassland,bird
680 3,Blackbird,Shrub,bird
680 3,Goldfinch,Woodland,bird
680 3,Goldfinch,Built-Up,bird
680 3,Goldfinch,Arable,bird
680 3,Goldfinch,Grassland,bird
680 3,Goldfinch,Shrub,bird
680 3,Goldfinch,Wetlands,bird
680 3,Long-tailed_tit,Woodland,bird
680 3,Long-tailed_tit,Built-Up,bird
680 3,Long-tailed_tit,Arable,bird
680 3,Long-tailed_tit,Shrub,bird
680 3,Long-tailed_tit,Wetlands,bird
680 3,Crab_Apple,Woodland,plant
680 3,Brambles,Woodland,plant
680 3,Balsam,Wetlands,plant
584 11,Blackbird,Woodland,bird
584 11,Blackbird,Built-Up,bird
584 11,Blackbird,Arable,bird
584 11,Blackbird,Grassland,bird
584 11,Blackbird,Shrub,bird
584 11,Magpie,Built-Up,bird
584 11,Magpie,Arable,bird
584 11,Magpie,Woodland,bird
584 11,Magpie,Grassland,bird
584 11,Magpie,Rock,bird
584 11,Magpie,Shrub,bird
584 11,Woodpigeon,Woodland,bird
584 11,Woodpigeon,Arable,bird
584 11,Woodpigeon,Shrub,bird
584 11,Beech,Woodland,plant
584 11,Rhododendron_ponticum,Woodland,plant
584 11,Rhododendron_ponticum,Shrub,plant
584 11,Rhododendron_ponticum,Rock,plant
584 11,Daisy,Grassland,plant
584 11,Daisy,Grassland,plant
551 8,Blackbird,Woodland,bird
551 8,Blackbird,Built-Up,bird
551 8,Blackbird,Arable,bird
551 8,Blackbird,Grassland,bird
551 8,Blackbird,Shrub,bird
551 8,Magpie,Built-Up,bird
551 8,Magpie,Arable,bird
551 8,Magpie,Woodland,bird
551 8,Magpie,Grassland,bird
551 8,Magpie,Rock,bird
551 8,Magpie,Shrub,bird
551 8,Woodpigeon,Woodland,bird
551 8,Woodpigeon,Arable,bird
551 8,Woodpigeon,Shrub,bird
551 8,Sparrow,Built-Up,bird
551 8,Sparrow,Arable,bird
551 8,Sparrow,Woodland,bird
551 8,Sparrow,Grassland,bird
551 8,Sparrow,Rock,bird
551 8,Sparrow,Shrub,bird
551 8,Sparrow,Wetlands,bird
551 8,Alder,Woodland,plant
551 8,Alder,Wetlands,plant
551 8,Brambles,Woodland,plant
551 8,Cocks_foot,Grassland,plant
551 8,Cocks_foot,Grassland,plant
551 8,Buttercup_creeping,Grassland,plant
551 8,Buttercup_creeping,Grassland,plant
612 6,Wren,Woodland,bird
612 6,Wren,Built-Up,bird
612 6,Wren,Shrub,bird
612 6,Goldfinch,Woodland,bird
612 6,Goldfinch,Built-Up,bird
612 6,Goldfinch,Arable,bird
612 6,Goldfinch,Grassland,bird
612 6,Goldfinch,Shrub,bird
612 6,Goldfinch,Wetlands,bird
612 6,Jackdaw,Built-Up,bird
612 6,Jackdaw,Arable,bird
612 6,Jackdaw,Woodland,bird
612 6,Jackdaw,Grassland,bird
612 6,Jackdaw,Rock,bird
612 6,Feral_pigeon,Built-Up,bird
612 6,Feral_pigeon,Rock,bird
612 6,Feral_pigeon,Arable,bird
612 6,Sparrow,Built-Up,bird
612 6,Sparrow,Arable,bird
612 6,Sparrow,Woodland,bird
612 6,Sparrow,Grassland,bird
612 6,Sparrow,Rock,bird
612 6,Sparrow,Shrub,bird
612 6,Sparrow,Wetlands,bird
612 6,Tree_bumblebee,Woodland,insect
612 6,Tree_bumblebee,Built-Up,insect
612 6,Pied,Grassland,insect
612 6,Pied,Built-Up,insect
612 6,Sycamore,Woodland,plant
612 6,Sycamore,Built-Up,plant
612 6,Brambles,Woodland,plant
612 6,Horsetail,Arable,plant
612 6,Dandelion,Grassland,plant
612 6,Dandelion,Built-Up,plant
612 2,Dunnock,Woodland,bird
612 2,Dunnock,Built-Up,bird
612 2,Dunnock,Arable,bird
612 2,Dunnock,Shrub,bird
612 2,Chaffinch,Woodland,bird
612 2,Chaffinch,Built-Up,bird
612 2,Chaffinch,Arable,bird
612 2,Chaffinch,Shrub,bird
612 2,Long-tailed_tit,Woodland,bird
612 2,Long-tailed_tit,Built-Up,bird
612 2,Long-tailed_tit,Arable,bird
612 2,Long-tailed_tit,Shrub,bird
612 2,Long-tailed_tit,Wetlands,bird
612 2,Magpie,Built-Up,bird
612 2,Magpie,Arable,bird
612 2,Magpie,Woodland,bird
612 2,Magpie,Grassland,bird
612 2,Magpie,Rock,bird
612 2,Magpie,Shrub,bird
612 2,Woodpigeon,Woodland,bird
612 2,Woodpigeon,Arable,bird
612 2,Woodpigeon,Shrub,bird
612 2,Buff-tailed,Grassland,insect
612 2,Buff-tailed,Built-Up,insect
612 2,Western_honeybee,Grassland,insect
612 2,Western_honeybee,Wetlands,insect
612 2,Western_honeybee,Arable,insect
612 2,Western_honeybee,Woodland,insect
612 2,Western_honeybee,Built-Up,insect
612 2,Crab_Apple,Woodland,plant
612 2,Bindweed,Built-Up,plant
612 2,Cocks_foot,Grassland,plant
612 2,Cocks_foot,Grassland,plant
612 2,Buttercup_meadow,Grassland,plant
612 2,Buttercup_meadow,Grassland,plant
612 5,Wren,Woodland,bird
612 5,Wren,Built-Up,bird
612 5,Wren,Shrub,bird
612 5,Chiffchaff,Woodland,bird
612 5,Chiffchaff,Shrub,bird
612 5,Chiffchaff,Wetlands,bird
612 5,Magpie,Built-Up,bird
612 5,Magpie,Arable,bird
612 5,Magpie,Woodland,bird
612 5,Magpie,Grassland,bird
612 5,Magpie,Rock,bird
612 5,Magpie,Shrub,bird
612 5,Woodpigeon,Woodland,bird
612 5,Woodpigeon,Arable,bird
612 5,Woodpigeon,Shrub,bird
612 5,Uknown_White_tailed,Grassland,insect
612 5,Uknown_White_tailed,Wetlands,insect
612 5,Uknown_White_tailed,Arable,insect
612 5,Uknown_White_tailed,Woodland,insect
612 5,Uknown_White_tailed,Built-Up,insect
612 5,Birch,Woodland,plant
612 5,Buddleja,Built-Up,plant
612 8,Blackbird,Woodland,bird
612 8,Blackbird,Built-Up,bird
612 8,Blackbird,Arable,bird
612 8,Blackbird,Grassland,bird
612 8,Blackbird,Shrub,bird
612 8,Goldfinch,Woodland,bird
612 8,Goldfinch,Built-Up,bird
612 8,Goldfinch,Arable,bird
612 8,Goldfinch,Grassland,bird
612 8,Goldfinch,Shrub,bird
612 8,Goldfinch,Wetlands,bird
612 8,Magpie,Built-Up,bird
612 8,Magpie,Arable,bird
612 8,Magpie,Woodland,bird
612 8,Magpie,Grassland,bird
612 8,Magpie,Rock,bird
612 8,Magpie,Shrub,bird
612 8,Feral_pigeon,Built-Up,bird
612 8,Feral_pigeon,Rock,bird
612 8,Feral_pigeon,Arable,bird
612 8,Swift,Built-Up,bird
612 8,Swift,Arable,bird
612 8,Swift,Grassland,bird
612 8,Swift,Rock,bird
612 8,Swift,Shrub,bird
612 8,Swift,Wetlands,bird
612 8,Swift,Woodland,bird
612 8,Garden,Grassland,insect
612 8,Garden,Woodland,insect
612 8,Garden,Built-Up,insect
612 8,Western_honeybee,Grassland,insect
612 8,Western_honeybee,Wetlands,insect
612 8,Western_honeybee,Arable,insect
612 8,Western_honeybee,Woodland,insect
612 8,Western_honeybee,Built-Up,insect
612 8,Oak,Woodland,plant
612 8,Bindweed,Built-Up,plant
612 8,Balsam,Wetlands,plant
612 7,Blackbird,Woodland,bird
612 7,Blackbird,Built-Up,bird
612 7,Blackbird,Arable,bird
612 7,Blackbird,Grassland,bird
612 7,Blackbird,Shrub,bird
612 7,Blue_tit,Woodland,bird
612 7,Blue_tit,Arable,bird
612 7,Blue_tit,Built-Up,bird
612 7,Blue_tit,Shrub,bird
612 7,Magpie,Built-Up,bird
612 7,Magpie,Arable,bird
612 7,Magpie,Woodland,bird
612 7,Magpie,Grassland,bird
612 7,Magpie,Rock,bird
612 7,Magpie,Shrub,bird
612 7,Woodpigeon,Woodland,bird
612 7,Woodpigeon,Arable,bird
612 7,Woodpigeon,Shrub,bird
612 7,Western_honeybee,Grassland,insect
612 7,Western_honeybee,Wetlands,insect
612 7,Western_honeybee,Arable,insect
612 7,Western_honeybee,Woodland,insect
612 7,Western_honeybee,Built-Up,insect
612 7,Birch,Woodland,plant
612 7,Brambles,Woodland,plant
612 7,Bracken,Woodland,plant
612 7,Common_reed,Wetlands,plant
612 7,Balsam,Wetlands,plant
612 4,Blackbird,Woodland,bird
612 4,Blackbird,Built-Up,bird
612 4,Blackbird,Arable,bird
612 4,Blackbird,Grassland,bird
612 4,Blackbird,Shrub,bird
612 4,Goldfinch,Woodland,bird
612 4,Goldfinch,Built-Up,bird
612 4,Goldfinch,Arable,bird
612 4,Goldfinch,Grassland,bird
612 4,Goldfinch,Shrub,bird
612 4,Goldfinch,Wetlands,bird
612 4,Magpie,Built-Up,bird
612 4,Magpie,Arable,bird
612 4,Magpie,Woodland,bird
612 4,Magpie,Grassland,bird
612 4,Magpie,Rock,bird
612 4,Magpie,Shrub,bird
612 4,Starling,Built-Up,bird
612 4,Starling,Arable,bird
612 4,Starling,Woodland,bird
612 4,Starling,Grassland,bird
612 4,Starling,Shrub,bird
612 4,Pied,Grassland,insect
612 4,Pied,Built-Up,insect
612 4,Crane_fly,Grassland,insect
612 4,Crane_fly,Arable,insect
612 4,Crane_fly,Woodland,insect
612 4,Crane_fly,Built-Up,insect
612 4,Willow,Woodland,plant
612 4,Willow,Wetlands,plant
612 4,Bracken,Woodland,plant
612 4,Common_reed,Wetlands,plant
612 4,Balsam,Wetlands,plant
612 3,Wren,Woodland,bird
612 3,Wren,Built-Up,bird
612 3,Wren,Shrub,bird
612 3,Magpie,Built-Up,bird
612 3,Magpie,Arable,bird
612 3,Magpie,Woodland,bird
612 3,Magpie,Grassland,bird
612 3,Magpie,Rock,bird
612 3,Magpie,Shrub,bird
612 3,Woodpigeon,Woodland,bird
612 3,Woodpigeon,Arable,bird
612 3,Woodpigeon,Shrub,bird
612 3,Uknown_White_tailed,Grassland,insect
612 3,Uknown_White_tailed,Wetlands,insect
612 3,Uknown_White_tailed,Arable,insect
612 3,Uknown_White_tailed,Woodland,insect
612 3,Uknown_White_tailed,Built-Up,insect
612 3,Marmalade,Grassland,insect
612 3,Marmalade,Wetlands,insect
612 3,Marmalade,Arable,insect
612 3,Marmalade,Woodland,insect
612 3,Marmalade,Built-Up,insect
612 3,Western_honeybee,Grassland,insect
612 3,Western_honeybee,Wetlands,insect
612 3,Western_honeybee,Arable,insect
612 3,Western_honeybee,Woodland,insect
612 3,Western_honeybee,Built-Up,insect
612 3,Hawthorn,Woodland,plant
612 3,Brambles,Woodland,plant
612 3,Yorkshire_fog,Grassland,plant
612 3,Yorkshire_fog,Grassland,plant
612 3,Broad-leaved_Dock,Grassland,plant
612 3,Broad-leaved_Dock,Built-Up,plant
136 7,Blackbird,Woodland,bird
136 7,Blackbird,Built-Up,bird
136 7,Blackbird,Arable,bird
136 7,Blackbird,Grassland,bird
136 7,Blackbird,Shrub,bird
136 7,Goldfinch,Woodland,bird
136 7,Goldfinch,Built-Up,bird
136 7,Goldfinch,Arable,bird
136 7,Goldfinch,Grassland,bird
136 7,Goldfinch,Shrub,bird
136 7,Goldfinch,Wetlands,bird
136 7,Magpie,Built-Up,bird
136 7,Magpie,Arable,bird
136 7,Magpie,Woodland,bird
136 7,Magpie,Grassland,bird
136 7,Magpie,Rock,bird
136 7,Magpie,Shrub,bird
136 7,Feral_pigeon,Built-Up,bird
136 7,Feral_pigeon,Rock,bird
136 7,Feral_pigeon,Arable,bird
136 7,Starling,Built-Up,bird
136 7,Starling,Arable,bird
136 7,Starling,Woodland,bird
136 7,Starling,Grassland,bird
136 7,Starling,Shrub,bird
136 7,Crab_Apple,Woodland,plant
136 7,Horsetail,Arable,plant
136 7,Daisy,Grassland,plant
136 7,Daisy,Grassland,plant
136 6,Blackbird,Woodland,bird
136 6,Blackbird,Built-Up,bird
136 6,Blackbird,Arable,bird
136 6,Blackbird,Grassland,bird
136 6,Blackbird,Shrub,bird
136 6,Goldfinch,Woodland,bird
136 6,Goldfinch,Built-Up,bird
136 6,Goldfinch,Arable,bird
136 6,Goldfinch,Grassland,bird
136 6,Goldfinch,Shrub,bird
136 6,Goldfinch,Wetlands,bird
136 6,Crow,Built-Up,bird
136 6,Crow,Arable,bird
136 6,Crow,Woodland,bird
136 6,Crow,Grassland,bird
136 6,Crow,Rock,bird
136 6,Crow,Shrub,bird
136 6,Crow,Wetlands,bird
136 6,Feral_pigeon,Built-Up,bird
136 6,Feral_pigeon,Rock,bird
136 6,Feral_pigeon,Arable,bird
136 6,Swift,Built-Up,bird
136 6,Swift,Arable,bird
136 6,Swift,Grassland,bird
136 6,Swift,Rock,bird
136 6,Swift,Shrub,bird
136 6,Swift,Wetlands,bird
136 6,Swift,Woodland,bird
136 6,Sparrow,Built-Up,bird
136 6,Sparrow,Arable,bird
136 6,Sparrow,Woodland,bird
136 6,Sparrow,Grassland,bird
136 6,Sparrow,Rock,bird
136 6,Sparrow,Shrub,bird
136 6,Sparrow,Wetlands,bird
136 6,Willow,Woodland,plant
136 6,Willow,Wetlands,plant
136 6,Dandelion,Grassland,plant
136 6,Dandelion,Built-Up,plant
136 4,Blackbird,Woodland,bird
136 4,Blackbird,Built-Up,bird
136 4,Blackbird,Arable,bird
136 4,Blackbird,Grassland,bird
136 4,Blackbird,Shrub,bird
136 4,Magpie,Built-Up,bird
136 4,Magpie,Arable,bird
136 4,Magpie,Woodland,bird
136 4,Magpie,Grassland,bird
136 4,Magpie,Rock,bird
136 4,Magpie,Shrub,bird
136 4,Woodpigeon,Woodland,bird
136 4,Woodpigeon,Arable,bird
136 4,Woodpigeon,Shrub,bird
136 4,Starling,Built-Up,bird
136 4,Starling,Arable,bird
136 4,Starling,Woodland,bird
136 4,Starling,Grassland,bird
136 4,Starling,Shrub,bird
136 4,Buff-tailed,Grassland,insect
136 4,Buff-tailed,Built-Up,insect
136 4,Western_honeybee,Grassland,insect
136 4,Western_honeybee,Wetlands,insect
136 4,Western_honeybee,Arable,insect
136 4,Western_honeybee,Woodland,insect
136 4,Western_honeybee,Built-Up,insect
136 4,Hornbeam,Woodland,plant
136 4,Brambles,Woodland,plant
136 4,Cocks_foot,Grassland,plant
136 4,Cocks_foot,Grassland,plant
136 4,Balsam,Wetlands,plant
233 11,Blackbird,Woodland,bird
233 11,Blackbird,Built-Up,bird
233 11,Blackbird,Arable,bird
233 11,Blackbird,Grassland,bird
233 11,Blackbird,Shrub,bird
233 11,Goldfinch,Woodland,bird
233 11,Goldfinch,Built-Up,bird
233 11,Goldfinch,Arable,bird
233 11,Goldfinch,Grassland,bird
233 11,Goldfinch,Shrub,bird
233 11,Goldfinch,Wetlands,bird
233 11,Blue_tit,Woodland,bird
233 11,Blue_tit,Arable,bird
233 11,Blue_tit,Built-Up,bird
233 11,Blue_tit,Shrub,bird
233 11,Crow,Built-Up,bird
233 11,Crow,Arable,bird
233 11,Crow,Woodland,bird
233 11,Crow,Grassland,bird
233 11,Crow,Rock,bird
233 11,Crow,Shrub,bird
233 11,Crow,Wetlands,bird
233 11,Feral_pigeon,Built-Up,bird
233 11,Feral_pigeon,Rock,bird
233 11,Feral_pigeon,Arable,bird
233 11,Cherry,Woodland,plant
233 11,Brambles,Woodland,plant
233 11,Horsetail,Arable,plant
233 11,Daisy,Grassland,plant
233 11,Daisy,Grassland,plant
295 4,Wren,Woodland,bird
295 4,Wren,Built-Up,bird
295 4,Wren,Shrub,bird
295 4,Blue_tit,Woodland,bird
295 4,Blue_tit,Arable,bird
295 4,Blue_tit,Built-Up,bird
295 4,Blue_tit,Shrub,bird
295 4,Feral_pigeon,Built-Up,bird
295 4,Feral_pigeon,Rock,bird
295 4,Feral_pigeon,Arable,bird
295 4,Sparrow,Built-Up,bird
295 4,Sparrow,Arable,bird
295 4,Sparrow,Woodland,bird
295 4,Sparrow,Grassland,bird
295 4,Sparrow,Rock,bird
295 4,Sparrow,Shrub,bird
295 4,Sparrow,Wetlands,bird
295 4,Uknown_White_tailed,Grassland,insect
295 4,Uknown_White_tailed,Wetlands,insect
295 4,Uknown_White_tailed,Arable,insect
295 4,Uknown_White_tailed,Woodland,insect
295 4,Uknown_White_tailed,Built-Up,insect
295 4,Elder,Built-Up,plant
295 4,Brambles,Woodland,plant
295 4,Horsetail,Arable,plant
295 4,Cocks_foot,Grassland,plant
295 4,Cocks_foot,Grassland,plant
295 4,Buttercup_creeping,Grassland,plant
295 4,Buttercup_creeping,Grassland,plant
295 6,Song_thrush,Woodland,bird
295 6,Song_thrush,Built-Up,bird
295 6,Song_thrush,Arable,bird
295 6,Song_thrush,Shrub,bird
295 6,Chiffchaff,Woodland,bird
295 6,Chiffchaff,Shrub,bird
295 6,Chiffchaff,Wetlands,bird
295 6,Great_tit,Woodland,bird
295 6,Great_tit,Arable,bird
295 6,Great_tit,Built-Up,bird
295 6,Great_tit,Grassland,bird
295 6,Great_tit,Shrub,bird
295 6,Magpie,Built-Up,bird
295 6,Magpie,Arable,bird
295 6,Magpie,Woodland,bird
295 6,Magpie,Grassland,bird
295 6,Magpie,Rock,bird
295 6,Magpie,Shrub,bird
295 6,White_tailed,Grassland,insect
295 6,White_tailed,Wetlands,insect
295 6,White_tailed,Arable,insect
295 6,White_tailed,Woodland,insect
295 6,White_tailed,Built-Up,insect
295 6,Birch,Woodland,plant
295 6,Bindweed,Built-Up,plant
295 6,Bracken,Woodland,plant
295 6,Cocks_foot,Grassland,plant
295 6,Cocks_foot,Grassland,plant
295 6,Broad-leaved_Dock,Grassland,plant
295 6,Broad-leaved_Dock,Built-Up,plant
295 1,Wren,Woodland,bird
295 1,Wren,Built-Up,bird
295 1,Wren,Shrub,bird
295 1,Chiffchaff,Woodland,bird
295 1,Chiffchaff,Shrub,bird
295 1,Chiffchaff,Wetlands,bird
295 1,Blue_tit,Woodland,bird
295 1,Blue_tit,Arable,bird
295 1,Blue_tit,Built-Up,bird
295 1,Blue_tit,Shrub,bird
295 1,Oak,Woodland,plant
295 1,Brambles,Woodland,plant
295 1,Bracken,Woodland,plant
295 1,Herb_Robert,Woodland,plant
295 1,Herb_Robert,Rock,plant
231 3,Wren,Woodland,bird
231 3,Wren,Built-Up,bird
231 3,Wren,Shrub,bird
231 3,Chiffchaff,Woodland,bird
231 3,Chiffchaff,Shrub,bird
231 3,Chiffchaff,Wetlands,bird
231 3,Crow,Built-Up,bird
231 3,Crow,Arable,bird
231 3,Crow,Woodland,bird
231 3,Crow,Grassland,bird
231 3,Crow,Rock,bird
231 3,Crow,Shrub,bird
231 3,Crow,Wetlands,bird
231 3,Feral_pigeon,Built-Up,bird
231 3,Feral_pigeon,Rock,bird
231 3,Feral_pigeon,Arable,bird
231 3,Tree_bumblebee,Woodland,insect
231 3,Tree_bumblebee,Built-Up,insect
231 3,Sycamore,Woodland,plant
231 3,Sycamore,Built-Up,plant
231 3,Bindweed,Built-Up,plant
231 3,Horsetail,Arable,plant
231 3,Common_reed,Wetlands,plant
231 3,Buttercup_meadow,Grassland,plant
231 3,Buttercup_meadow,Grassland,plant
231 7,Song_thrush,Woodland,bird
231 7,Song_thrush,Built-Up,bird
231 7,Song_thrush,Arable,bird
231 7,Song_thrush,Shrub,bird
231 7,Blackcap,Woodland,bird
231 7,Blackcap,Built-Up,bird
231 7,Blackcap,Arable,bird
231 7,Blackcap,Shrub,bird
231 7,Blue_tit,Woodland,bird
231 7,Blue_tit,Arable,bird
231 7,Blue_tit,Built-Up,bird
231 7,Blue_tit,Shrub,bird
231 7,Magpie,Built-Up,bird
231 7,Magpie,Arable,bird
231 7,Magpie,Woodland,bird
231 7,Magpie,Grassland,bird
231 7,Magpie,Rock,bird
231 7,Magpie,Shrub,bird
231 7,Feral_pigeon,Built-Up,bird
231 7,Feral_pigeon,Rock,bird
231 7,Feral_pigeon,Arable,bird
231 7,Crab_Apple,Woodland,plant
231 7,Brambles,Woodland,plant
231 7,Cleavers,Arable,plant
231 7,Cleavers,Built-Up,plant
231 2,Robin,Woodland,bird
231 2,Robin,Built-Up,bird
231 2,Robin,Arable,bird
231 2,Robin,Grassland,bird
231 2,Robin,Shrub,bird
231 2,Goldfinch,Woodland,bird
231 2,Goldfinch,Built-Up,bird
231 2,Goldfinch,Arable,bird
231 2,Goldfinch,Grassland,bird
231 2,Goldfinch,Shrub,bird
231 2,Goldfinch,Wetlands,bird
231 2,Great_tit,Woodland,bird
231 2,Great_tit,Arable,bird
231 2,Great_tit,Built-Up,bird
231 2,Great_tit,Grassland,bird
231 2,Great_tit,Shrub,bird
231 2,Hawthorn,Woodland,plant
231 2,Ivy,Woodland,plant
231 2,Cleavers,Arable,plant
231 2,Cleavers,Built-Up,plant
231 8,Song_thrush,Woodland,bird
231 8,Song_thrush,Built-Up,bird
231 8,Song_thrush,Arable,bird
231 8,Song_thrush,Shrub,bird
231 8,Goldfinch,Woodland,bird
231 8,Goldfinch,Built-Up,bird
231 8,Goldfinch,Arable,bird
231 8,Goldfinch,Grassland,bird
231 8,Goldfinch,Shrub,bird
231 8,Goldfinch,Wetlands,bird
231 8,Great_tit,Woodland,bird
231 8,Great_tit,Arable,bird
231 8,Great_tit,Built-Up,bird
231 8,Great_tit,Grassland,bird
231 8,Great_tit,Shrub,bird
231 8,Magpie,Built-Up,bird
231 8,Magpie,Arable,bird
231 8,Magpie,Woodland,bird
231 8,Magpie,Grassland,bird
231 8,Magpie,Rock,bird
231 8,Magpie,Shrub,bird
231 8,Willow,Woodland,plant
231 8,Willow,Wetlands,plant
231 8,Brambles,Woodland,plant
231 8,Horsetail,Arable,plant
231 8,Common_reed,Wetlands,plant
231 8,Buttercup_creeping,Grassland,plant
231 8,Buttercup_creeping,Grassland,plant
231 12,Blackbird,Woodland,bird
231 12,Blackbird,Built-Up,bird
231 12,Blackbird,Arable,bird
231 12,Blackbird,Grassland,bird
231 12,Blackbird,Shrub,bird
231 12,Chiffchaff,Woodland,bird
231 12,Chiffchaff,Shrub,bird
231 12,Chiffchaff,Wetlands,bird
231 12,Goldfinch,Woodland,bird
231 12,Goldfinch,Built-Up,bird
231 12,Goldfinch,Arable,bird
231 12,Goldfinch,Grassland,bird
231 12,Goldfinch,Shrub,bird
231 12,Goldfinch,Wetlands,bird
231 12,Blue_tit,Woodland,bird
231 12,Blue_tit,Arable,bird
231 12,Blue_tit,Built-Up,bird
